,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
989,AS14.27,2014-04-28,0.131597,4951.211998,0.8,0.2,0.0,0.023732,4.0,0.0,0.357762,0.0,0.254417,0.0,7.2
990,AS14.27,2014-04-29,0.0875,3786.974001,0.4,-1.2,0.0,0.046752,3.0,0.0,0.461673,0.0,0.248412,0.0,6.6
991,AS14.27,2014-04-30,0.088913,7174.952001,0.4,1.2,0.0,0.021926,1.0,0.0,0.337407,0.035046,0.428619,0.0,7.6
992,AS14.27,2014-05-01,0.112392,4822.044001,0.8,0.4,0.0,0.079974,1.0,0.0,0.154239,0.033714,0.463338,0.0,7.2
993,AS14.27,2014-05-02,0.119444,3539.578999,0.6,-1.0,0.0,0.072453,1.0,0.0,0.151028,0.0,0.519463,0.0,6.4
994,AS14.27,2014-05-03,0.090625,4976.420999,0.0,1.2,0.0,0.0,2.0,0.0,0.097441,0.0,0.684806,0.0,7.4
995,AS14.27,2014-05-04,0.08654,5895.115,0.6,-0.2,0.0,0.008866,0.0,0.0,0.37701,0.0,0.46085,0.0,7.666667
997,AS14.27,2014-05-06,0.097917,4865.127001,0.0,0.0,0.0,0.010047,1.0,0.0,0.077644,0.0,0.744546,0.0,7.8
998,AS14.27,2014-05-07,0.10194,3210.025,0.8,0.6,0.0,0.006882,3.0,4.0,0.03997,0.0,0.614222,0.0,7.0
999,AS14.27,2014-05-08,0.071348,4071.97,0.2,0.6,0.0,0.036189,1.0,0.0,0.130853,0.0,0.662513,0.0,6.4
1000,AS14.27,2014-05-09,0.099306,5272.585998,-0.2,1.2,0.0,0.015845,5.0,4.0,0.219144,0.0,0.456829,0.004389,6.6
1001,AS14.27,2014-05-10,0.100754,4957.294,0.0,0.6,0.0,0.015815,2.0,0.0,0.168758,0.0,0.521019,0.015734,7.0
1002,AS14.27,2014-05-11,0.076208,9192.120999,0.4,1.4,0.0,0.0,4.0,0.0,0.102934,0.0,0.420379,0.033002,7.8
1003,AS14.27,2014-05-12,0.100036,3443.182002,1.0,0.0,0.0,0.027231,2.0,0.0,0.215226,0.0,0.522635,0.009023,6.8
1004,AS14.27,2014-05-13,0.070833,4063.568,0.4,0.8,0.0,0.003465,3.0,3.0,0.207898,0.0,0.512703,0.0,7.5
1005,AS14.27,2014-05-14,0.088333,2112.754,0.75,1.0,0.0,0.0,0.0,0.0,0.219895,0.0,0.595057,0.0,7.0
1011,AS14.28,2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.5
1012,AS14.28,2014-03-31,0.024151,1870.437,0.0,0.0,0.0,0.0,0.0,0.0,0.369521,0.096769,0.049836,0.0,7.5
1013,AS14.28,2014-04-01,0.12661,8599.743999,0.0,0.0,0.0,0.05311,2.0,0.0,0.245944,0.001319,0.352094,0.0,6.8
1014,AS14.28,2014-04-02,0.043216,11887.370001,0.4,-0.2,0.0,0.005347,2.0,0.0,0.304667,0.074379,0.229156,0.00379,8.0
1015,AS14.28,2014-04-03,0.151113,9165.401001,1.25,0.0,0.0,0.0,0.0,0.0,0.255394,0.109504,0.313811,0.009567,5.75
1016,AS14.28,2014-04-04,0.124906,13760.366001,0.0,-0.5,0.0,0.014112,3.0,0.0,0.199182,0.036021,0.412465,0.004181,7.6
1017,AS14.28,2014-04-05,0.02786,7930.456998,0.8,-0.8,0.0,0.038438,0.0,0.0,0.270426,0.052252,0.185807,0.000637,7.2
1018,AS14.28,2014-04-06,0.012253,5941.963,0.6,-0.6,0.0,0.0,0.0,0.0,0.470466,0.056235,0.173535,0.0,8.0
1019,AS14.28,2014-04-07,0.111667,11464.430001,1.25,0.2,0.0,0.014881,0.0,0.0,0.316999,0.094374,0.238067,0.008735,7.8
1020,AS14.28,2014-04-08,0.09885,7366.385003,1.0,-0.2,0.0,0.010104,0.0,0.0,0.268247,0.0,0.434582,0.007338,7.0
1021,AS14.28,2014-04-09,0.243847,12251.725999,1.0,-1.0,0.0,0.000328,0.0,1.0,0.136109,0.018834,0.175301,0.0,7.0
1022,AS14.28,2014-04-10,0.223848,8174.054998,0.5,-1.0,0.0,0.013222,0.0,0.0,0.181014,0.110298,0.317958,0.0,7.4
1023,AS14.28,2014-04-11,0.333231,25290.746999,0.0,-0.6,0.0,0.0,10.0,8.0,0.063377,0.005403,0.213183,0.0004,7.8
1024,AS14.28,2014-04-12,0.037193,11483.372001,1.25,-0.75,0.0,0.085876,0.0,0.0,0.287982,0.041016,0.26991,0.003681,7.2
1025,AS14.28,2014-04-13,0.042425,9758.656002,0.75,-0.6,0.0,0.038791,2.0,0.0,0.256014,0.026466,0.387717,0.01095,6.8
1026,AS14.28,2014-04-14,0.10612,10881.651002,0.5,-1.0,0.0,0.008649,0.0,1.0,0.176291,0.00351,0.468064,0.006089,6.8
1027,AS14.28,2014-04-15,0.117259,9848.605,0.4,-0.2,0.0,0.095789,0.0,0.0,0.320481,0.0,0.314988,0.00445,6.2
1028,AS14.28,2014-04-16,0.035892,10166.238999,-0.4,0.6,0.0,0.000399,0.0,0.0,0.352394,0.143162,0.316059,0.007794,7.8
1029,AS14.28,2014-04-17,0.107937,9490.893999,0.75,-0.5,0.0,0.016735,2.0,0.0,0.347551,0.072676,0.222566,0.0,5.8
1030,AS14.28,2014-04-18,0.034751,10498.707998,0.0,-0.2,0.0,0.092841,0.0,0.0,0.151722,0.02227,0.229576,0.00678,6.75
1031,AS14.28,2014-04-19,0.020545,6235.213,0.333333,-0.5,0.0,0.0,1.0,0.0,0.323945,0.045555,0.130957,0.003558,7.8
1032,AS14.28,2014-04-20,0.031284,5530.367001,1.0,-0.4,0.0,0.038225,0.0,0.0,0.35898,0.050442,0.03112,0.0,8.0
1033,AS14.28,2014-04-21,0.075657,4831.646001,1.0,-0.25,0.0,0.013958,0.0,0.0,0.282025,0.011878,0.241218,0.008074,7.25
1034,AS14.28,2014-04-22,0.157253,15713.050999,1.0,-0.75,0.0,0.003011,0.0,0.0,0.144297,0.100604,0.175983,0.002848,7.0
1035,AS14.28,2014-04-23,0.095115,9310.857,1.0,0.333333,0.0,0.010046,0.0,1.0,0.25611,0.015266,0.32753,0.00574,8.0
1036,AS14.28,2014-04-24,0.119132,11309.896001,1.2,-0.2,0.0,0.007309,0.0,0.0,0.256483,0.036921,0.316467,0.011544,7.0
1037,AS14.28,2014-04-25,0.130385,4424.055,1.0,-0.2,0.0,0.008418,0.0,0.0,0.37665,0.007741,0.195293,0.014175,8.0
1038,AS14.28,2014-04-26,0.03301,4114.449,1.0,0.0,0.005654,0.014445,0.0,0.0,0.445668,0.018935,0.135858,0.025412,7.25
1039,AS14.28,2014-04-27,0.053142,13994.42,0.5,0.25,0.0,0.003668,0.0,0.0,0.120435,0.039941,0.113073,0.012174,7.5
1040,AS14.28,2014-04-28,0.092357,2569.508,1.0,-0.5,0.0,0.0,0.0,0.0,0.113189,0.029188,0.263314,0.0,7.0
1041,AS14.28,2014-04-29,0.0,0.0,0.8,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,6.2
1042,AS14.28,2014-04-30,0.030598,1370.198,0.2,-0.2,0.0,0.0,0.0,0.0,0.578074,0.0,0.277923,0.0,6.4
1043,AS14.28,2014-05-01,0.057491,8454.422999,0.4,-0.6,0.0,0.07357,0.0,1.0,0.277966,0.05383,0.239416,0.00476,6.8
1044,AS14.28,2014-05-02,0.082264,8815.100001,1.0,-0.5,0.0,0.023023,1.0,0.0,0.319531,0.012365,0.297155,0.0,7.4
1045,AS14.28,2014-05-03,0.054199,7978.536,1.0,0.0,0.0,0.058452,2.0,0.0,0.238744,0.018141,0.303338,0.005506,6.8
1046,AS14.28,2014-05-04,0.029219,8414.128999,0.666667,-0.4,0.0,0.044133,0.0,0.0,0.183208,0.062689,0.151055,0.003575,7.0
1048,AS14.28,2014-05-06,0.072095,6754.850999,0.0,0.0,0.0,0.003109,1.0,0.0,0.263504,0.030022,0.33356,0.004695,6.333333
1049,AS14.28,2014-05-07,0.027967,6894.352,-0.25,0.0,0.0,0.059466,1.0,0.0,0.315075,0.009833,0.221993,0.001332,6.5
1057,AS14.29,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.5
1058,AS14.29,2014-04-02,0.153581,2727.840999,1.5,0.25,0.137509,0.0,0.0,2.0,0.800219,0.002575,0.338123,0.0,7.25
1059,AS14.29,2014-04-03,0.188691,3939.332,0.25,-1.0,0.329902,0.0,0.0,0.0,0.378741,0.0,0.474578,0.0,8.0
1060,AS14.29,2014-04-04,0.015126,3967.075999,0.75,-1.25,0.031843,0.0,1.0,0.0,0.500182,0.043374,0.208392,0.0,8.2
1061,AS14.29,2014-04-05,0.149882,6806.078,0.8,0.8,0.125654,0.0,0.0,2.0,0.40598,0.0,0.361087,0.0,7.75
1062,AS14.29,2014-04-06,0.114635,9531.903,0.8,0.0,0.036333,0.0,0.0,6.0,0.74735,0.0,0.224715,0.0,7.2
1063,AS14.29,2014-04-07,0.195409,11191.926001,0.2,-0.6,0.071209,0.0,0.0,0.0,0.654662,0.004212,0.222492,0.0,7.8
1064,AS14.29,2014-04-08,0.137567,14873.304,1.0,-0.8,0.096338,0.0,0.0,4.0,0.460593,0.046849,0.304961,0.0,7.6
1065,AS14.29,2014-04-09,0.068404,5617.376001,0.4,0.4,0.106692,0.0,0.0,0.0,0.56865,0.0,0.561101,0.0,8.6
1066,AS14.29,2014-04-10,0.167644,7310.520998,1.4,0.4,0.091801,0.0,1.0,3.0,0.476019,0.00673,0.270686,0.0,7.2
1067,AS14.29,2014-04-11,0.018978,6887.132,0.6,0.2,0.143471,0.0,0.0,0.0,0.460717,0.014554,0.364369,0.0,8.25
1068,AS14.29,2014-04-12,0.11547,2665.659999,0.75,1.0,0.109551,0.0,0.0,1.0,0.056264,0.036308,0.689335,0.0,8.2
1069,AS14.29,2014-04-13,0.074994,11175.523998,0.6,0.0,0.050049,0.0,0.0,0.0,0.344959,0.0,0.218901,0.0,8.0
1070,AS14.29,2014-04-14,0.141158,7842.806001,1.0,-0.8,0.099089,0.0,0.0,0.0,0.67587,0.011663,0.259231,0.0,8.25
1071,AS14.29,2014-04-15,0.197383,9205.890996,1.0,-0.5,0.088871,0.0,0.0,1.0,0.423976,0.004688,0.470375,0.0,7.8
1072,AS14.29,2014-04-16,0.03189,11911.723999,1.0,0.0,0.053133,0.0,1.0,5.0,0.43395,0.181583,0.26131,0.0,7.6
1073,AS14.29,2014-04-17,0.104664,6325.021,0.8,0.8,0.13057,0.0,2.0,4.0,0.419756,0.003527,1.399607,0.0,8.0
1074,AS14.29,2014-04-18,0.154781,9005.241,0.25,-0.25,0.154885,0.0,1.0,1.0,0.514587,0.054179,0.315989,0.0,7.0
1075,AS14.29,2014-04-19,0.070833,7506.036,0.2,-0.6,4.434168,0.0,1.0,3.0,0.57216,0.0,0.286538,0.0,7.5
1076,AS14.29,2014-04-20,0.008417,3084.711,0.75,-0.5,0.068729,0.0,0.0,0.0,0.521323,0.0,0.328989,0.0,7.2
1077,AS14.29,2014-04-21,0.110764,3747.019,0.4,0.0,0.087538,0.0,0.0,0.0,0.547677,0.0,0.329487,0.0,6.4
1078,AS14.29,2014-04-22,0.166466,12947.800999,0.0,-0.2,0.134584,0.0,3.0,11.0,0.302907,0.012117,0.375218,0.0,7.6
1079,AS14.29,2014-04-23,0.094811,12022.980001,0.6,0.6,0.133095,0.0,4.0,1.0,0.339575,0.033083,0.277256,0.0,7.8
1080,AS14.29,2014-04-24,0.186613,9600.506003,1.0,0.2,0.110731,0.0,0.0,3.0,0.330196,0.113428,0.387366,0.0,7.5
1081,AS14.29,2014-04-25,0.165108,3919.814001,0.75,0.0,0.168581,0.0,0.0,1.0,0.033013,0.0,0.604167,0.0,6.0
1082,AS14.29,2014-04-26,0.269335,10479.328003,0.0,0.0,0.098696,0.0,2.0,4.0,0.497103,0.0,0.328636,0.0,6.5
1083,AS14.29,2014-04-27,0.044896,7078.39,0.0,-0.75,0.073052,0.0,0.0,0.0,0.700149,0.044912,0.125869,0.0,7.0
1084,AS14.29,2014-04-28,0.078792,7495.863001,0.4,-0.4,0.091193,0.0,0.0,0.0,0.33682,0.203875,0.248697,0.0,7.6
1085,AS14.29,2014-04-29,0.208523,11914.784998,0.8,0.4,0.135202,0.0,0.0,1.0,0.2601,0.178011,0.2751,0.0,7.8
1086,AS14.29,2014-04-30,0.091215,9185.733,0.2,-0.4,0.075149,0.0,1.0,2.0,0.450589,0.019756,0.349628,0.0,7.6
1088,AS14.29,2014-05-02,0.320999,3315.274,0.0,0.0,0.203347,0.0,0.0,7.0,0.091163,0.0,0.181089,0.0,8.0
1089,AS14.29,2014-05-03,0.291548,1832.099,1.0,1.0,3.288268,0.0,0.0,2.0,0.065694,0.018731,0.182507,0.0,8.0
1090,AS14.29,2014-05-04,0.372982,3147.814,1.0,-1.0,1.879433,0.0,1.0,7.0,0.286615,0.0,0.400209,0.0,7.333333
1092,AS14.29,2014-05-06,0.089946,14082.109,0.0,0.0,0.129192,0.0,0.0,0.0,0.255148,0.0,0.14219,0.0,7.8
1093,AS14.29,2014-05-07,0.034469,2763.989,0.8,-0.2,0.072921,0.0,0.0,0.0,0.406751,0.0,0.156977,0.0,7.8
1094,AS14.29,2014-05-08,0.117693,9283.681003,1.0,0.4,0.21033,0.0,1.0,2.0,0.338869,0.001414,0.491859,0.0,7.4
1095,AS14.29,2014-05-09,0.05827,12395.829001,0.6,-0.4,0.026083,0.0,1.0,0.0,0.329065,0.103399,0.421711,0.0,7.0
1096,AS14.29,2014-05-10,0.122339,16022.038999,0.4,-0.2,0.083668,0.0,1.0,1.0,0.447015,0.001757,0.438272,0.0,7.0
1097,AS14.29,2014-05-11,0.015175,9004.832,0.4,-0.8,0.057972,0.0,0.0,0.0,0.6075,0.0,0.30325,0.0,7.6
1098,AS14.29,2014-05-12,0.149517,13648.031,0.8,-0.2,0.07395,0.0,0.0,6.0,0.392838,0.062854,0.456837,0.0,8.2
1099,AS14.29,2014-05-13,0.115248,13083.924,0.8,0.6,0.064492,0.0,2.0,6.0,0.545142,0.00407,0.479363,0.0,7.6
1100,AS14.29,2014-05-14,0.125,7.436,0.4,0.2,0.964363,0.0,0.0,0.0,18.137843,0.0,27.55043,0.0,6.0
1102,AS14.30,2014-03-21,0.212259,9825.663999,1.2,-0.4,0.0,0.0,3.0,2.0,0.171534,0.435806,0.316397,0.0,7.6
1103,AS14.30,2014-03-22,0.220791,14524.602,1.0,-0.8,0.0,0.0,0.0,0.0,0.131084,0.141245,0.59189,0.0,7.8
1104,AS14.30,2014-03-23,0.121259,16030.546999,1.0,-0.6,0.0,0.0,0.0,0.0,0.198051,0.354016,0.30777,0.02289,7.8
1105,AS14.30,2014-03-24,0.144074,15730.022,1.0,-0.2,0.008738,0.0,0.0,0.0,0.226005,0.188171,0.387166,0.000958,8.0
1106,AS14.30,2014-03-25,0.134147,15856.781001,1.0,-0.2,0.0,0.0,2.0,0.0,0.133256,0.192848,0.577999,0.0,6.8
1107,AS14.30,2014-03-26,0.200921,20322.225,0.6,0.2,0.012764,0.0,15.0,0.0,0.156488,0.136263,0.380639,0.0003,7.75
1108,AS14.30,2014-03-27,0.160133,17837.597,1.0,-0.75,0.002032,0.0,2.0,0.0,0.217732,0.203758,0.483196,0.0,7.8
1109,AS14.30,2014-03-28,0.248407,17672.089001,1.0,0.0,0.003877,0.0,2.0,0.0,0.116309,0.12029,0.434437,0.0,8.4
1110,AS14.30,2014-03-29,0.132524,17474.872001,1.0,-1.4,0.012884,0.0,2.0,0.0,0.098699,0.283364,0.539861,0.0,7.6
1111,AS14.30,2014-03-30,0.11265,11700.138001,1.0,-1.2,0.003782,0.0,6.0,0.0,0.186652,0.288426,0.398745,8.6e-05,7.6
1112,AS14.30,2014-03-31,0.23452,12971.811,1.0,-0.8,0.0,0.0,0.0,0.0,0.077762,0.106932,0.727583,0.0,7.8
1113,AS14.30,2014-04-01,0.15715,12881.616999,1.2,-1.2,0.0,0.0,6.0,2.0,0.091167,0.405074,0.355086,0.0,7.6
1114,AS14.30,2014-04-02,0.163744,9073.774998,0.6,-0.6,0.0,0.0,0.0,0.0,0.07807,0.297231,0.432776,0.0,8.0
1115,AS14.30,2014-04-03,0.125173,14459.533001,1.0,0.2,0.007264,0.0,1.0,0.0,0.203642,0.381426,0.256323,0.0,7.8
1116,AS14.30,2014-04-04,0.14254,15638.423,1.0,-1.2,0.0,0.0,3.0,0.0,0.093076,0.311401,0.318527,0.0,8.0
1117,AS14.30,2014-04-05,0.067549,9363.129999,1.0,-0.8,0.001076,0.05114,2.0,0.0,0.133757,0.432549,0.204219,0.0,8.0
1118,AS14.30,2014-04-06,0.091038,10319.062001,1.0,-1.2,0.0,0.187418,0.0,0.0,0.105379,0.358716,0.185385,0.009449,7.6
1119,AS14.30,2014-04-07,0.121952,16311.262001,1.0,0.0,0.0,0.048044,0.0,0.0,0.060155,0.169046,0.559649,0.004591,7.8
1120,AS14.30,2014-04-08,0.159023,16108.397999,1.0,-0.6,0.0,0.091391,0.0,0.0,0.08477,0.196202,0.441704,0.0,7.75
1121,AS14.30,2014-04-09,0.160936,18234.777999,1.0,-0.5,0.00022,0.13958,3.0,5.0,0.08393,0.229171,0.323128,0.0,8.2
1122,AS14.30,2014-04-10,0.133553,11401.835001,1.0,-1.0,0.0,0.092348,0.0,2.0,0.124068,0.345795,0.323224,0.0,7.666667
1123,AS14.30,2014-04-11,0.14676,19381.914,0.666667,-0.666667,0.0,0.132563,4.0,0.0,0.095285,0.153856,0.515411,0.000414,7.8
1124,AS14.30,2014-04-12,0.061334,11779.197001,1.2,-1.0,0.0,0.231969,0.0,0.0,0.151754,0.245008,0.27399,0.0,7.2
1125,AS14.30,2014-04-13,0.078883,10114.311999,1.0,-1.6,0.004675,0.191172,1.0,0.0,0.152946,0.363127,0.186107,0.0,7.75
1126,AS14.30,2014-04-14,0.17082,12149.335,1.0,-0.25,0.0,0.055653,0.0,0.0,0.132193,0.213644,0.484848,0.0,7.6
1127,AS14.30,2014-04-15,0.122327,15471.419999,1.0,-1.4,0.007027,0.013766,4.0,0.0,0.108415,0.201561,0.477013,0.0,8.4
1128,AS14.30,2014-04-16,0.191854,13415.650999,1.4,-0.4,0.0,0.093911,2.0,0.0,0.083664,0.250883,0.455253,0.0,7.6
1129,AS14.30,2014-04-17,0.161253,19547.790001,1.0,-0.8,0.0,0.083301,0.0,0.0,0.091983,0.40806,0.280696,0.0,7.4
1130,AS14.30,2014-04-18,0.04122,17662.45,1.0,-1.2,0.0,0.030608,0.0,0.0,0.17602,0.358097,0.265206,0.0,7.8
1131,AS14.30,2014-04-19,0.099853,11295.8,1.0,-1.2,0.0,0.114172,1.0,0.0,0.192935,0.369535,0.160188,0.000266,7.75
1132,AS14.30,2014-04-20,0.109139,13949.233,1.0,-1.25,0.0,0.130344,0.0,0.0,0.092901,0.238994,0.355671,0.0,7.8
1133,AS14.30,2014-04-21,0.111134,14151.794001,1.0,-1.6,0.0,0.000284,0.0,0.0,0.162346,0.202054,0.614538,0.0,8.0
1134,AS14.30,2014-04-22,0.148634,10817.138,1.2,-0.8,0.0,0.0,2.0,3.0,0.124603,0.161985,0.422461,0.0,7.6
1135,AS14.30,2014-04-23,0.093626,10317.379,1.0,-1.4,0.0,0.009169,0.0,0.0,0.193983,0.260208,0.474863,0.0,8.2
1136,AS14.30,2014-04-24,0.134198,11102.148002,1.2,-1.2,0.0,0.000822,0.0,0.0,0.242377,0.139823,0.535031,0.0,7.5
1137,AS14.30,2014-04-25,0.141139,14133.542001,1.0,-1.0,0.0,0.015999,0.0,0.0,0.092084,0.419807,0.26865,0.0,7.8
1138,AS14.30,2014-04-26,0.345104,12684.299001,1.0,-1.2,0.00087,0.0,2.0,0.0,0.119688,0.322363,0.314493,0.000554,7.8
1139,AS14.30,2014-04-27,0.126081,12210.019,1.0,-1.0,0.0,0.0,1.0,0.0,0.078338,0.475396,0.144243,0.001886,8.0
1140,AS14.30,2014-04-28,0.203676,13116.367999,1.0,-1.0,0.000395,0.081516,2.0,2.0,0.170689,0.330355,0.214936,0.0,8.0
1141,AS14.30,2014-04-29,0.170997,14698.667999,1.0,-1.0,0.0,0.043821,0.0,1.0,0.083479,0.171793,0.470175,0.0,7.8
1142,AS14.30,2014-04-30,0.161084,13110.468001,1.0,-1.2,0.000383,0.0,6.0,0.0,0.138963,0.210081,0.38639,0.0,8.2
1143,AS14.30,2014-05-01,0.1631,16552.013001,1.0,-1.0,0.0,0.036095,3.0,0.0,0.094702,0.182463,0.370601,0.0,8.0
1144,AS14.30,2014-05-02,0.135877,17277.606999,1.0,-1.0,0.0,0.010309,2.0,0.0,0.100591,0.410116,0.381188,0.0,7.8
1145,AS14.30,2014-05-03,0.181973,5492.018,1.0,-1.2,0.0,0.004769,3.0,0.0,0.208647,0.503679,0.192141,0.0,7.8
1146,AS14.30,2014-05-04,0.209722,4694.928,1.0,-1.4,0.0,0.0,0.0,0.0,0.214114,0.438462,0.132345,0.0,8.0
1156,AS14.31,2014-04-01,0.163271,2495.469,0.0,0.0,0.0,0.0,2.0,3.0,0.019606,0.0,0.621988,0.0,6.666667
1157,AS14.31,2014-04-02,0.234817,13322.025999,0.666667,0.0,0.0,0.0,1.0,0.0,0.021694,0.012477,0.081397,0.0,6.6
1158,AS14.31,2014-04-03,0.199502,13373.793,1.0,0.6,0.0,0.0,3.0,0.0,0.005703,0.009462,0.066271,0.0,6.8
1159,AS14.31,2014-04-04,0.133804,2560.058,0.4,0.4,0.0,0.0,2.0,0.0,0.083523,0.069065,0.052295,0.0,7.4
1160,AS14.31,2014-04-05,0.243202,5775.23,0.6,0.8,0.057317,0.0,5.0,0.0,0.0,0.036653,0.123312,0.0,6.6
1161,AS14.31,2014-04-06,0.167464,7647.48,0.2,0.0,0.0,0.0,1.0,1.0,0.002228,0.01906,0.110171,0.0,6.6
1162,AS14.31,2014-04-07,0.14697,5538.424001,0.2,0.2,0.0,0.0,1.0,2.0,0.010875,0.007979,0.150619,0.0,7.0
1163,AS14.31,2014-04-08,0.143097,3232.706999,0.6,0.6,0.007569,0.0,1.0,0.0,0.095532,0.088847,0.289841,0.0,7.0
1164,AS14.31,2014-04-09,0.21966,3999.752999,0.6,0.2,0.003077,0.0,1.0,0.0,0.057429,0.059419,0.583882,0.0,7.2
1165,AS14.31,2014-04-10,0.201336,13377.150999,0.6,0.4,0.005347,0.0,2.0,3.0,0.022784,0.011889,0.341457,0.0,7.8
1166,AS14.31,2014-04-11,0.272447,13752.386999,1.2,0.6,0.013917,0.0,10.0,2.0,0.023372,0.011745,0.397929,0.0,7.0
1167,AS14.31,2014-04-12,0.22102,8203.079,0.8,0.6,0.00269,0.0,5.0,0.0,0.002572,0.0,0.184394,0.0,6.8
1168,AS14.31,2014-04-13,0.374508,8277.773,1.0,-0.6,0.001729,0.0,5.0,1.0,0.003642,0.05642,0.046407,0.0,6.2
1169,AS14.31,2014-04-14,0.12204,7150.954999,0.0,-0.8,0.001584,0.0,0.0,2.0,0.070019,0.027252,0.23941,0.0,7.0
1170,AS14.31,2014-04-15,0.162705,2314.084999,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.012945,0.494085,0.0,6.75
1171,AS14.31,2014-04-16,0.156894,4659.932,0.5,0.0,0.017918,0.0,3.0,0.0,0.009486,0.021098,0.467024,0.0,7.0
1172,AS14.31,2014-04-17,0.175791,3586.985999,1.0,0.6,0.004755,0.0,1.0,0.0,0.021497,0.07748,0.564899,0.0,6.8
1173,AS14.31,2014-04-18,0.083912,10604.005999,0.8,0.2,0.0,0.0,4.0,0.0,0.021234,0.185686,0.313381,0.0,7.8
1174,AS14.31,2014-04-19,0.462656,2350.144001,1.2,0.8,0.0,0.0,4.0,0.0,0.003416,0.010352,0.611627,0.0,8.0
1175,AS14.31,2014-04-20,0.402646,5678.742001,1.6,1.2,0.015938,0.0,0.0,0.0,0.025718,0.020757,0.519689,0.0,6.4
1176,AS14.31,2014-04-21,0.122942,8969.245001,0.4,0.2,0.029627,0.0,1.0,2.0,0.020868,0.09049,0.293961,0.0,7.0
1177,AS14.31,2014-04-22,0.14306,9638.796999,1.0,0.0,0.000841,0.0,0.0,4.0,0.034812,0.028995,0.243831,0.0,7.0
1178,AS14.31,2014-04-23,0.141319,6571.559001,1.0,0.8,0.069954,0.0,1.0,0.0,0.005645,0.008347,0.477436,0.0,6.5
1179,AS14.31,2014-04-24,0.141667,5700.513,0.75,0.25,0.000703,0.0,1.0,0.0,0.003518,0.028025,0.562134,0.0,7.0
1180,AS14.31,2014-04-25,0.228013,7996.895,1.0,1.0,0.0,0.0,11.0,0.0,0.008535,0.078461,0.405377,0.0,7.0
1181,AS14.31,2014-04-26,0.480647,9394.792001,1.0,0.333333,0.000428,0.0,16.0,2.0,0.011181,0.006022,0.385982,0.0,7.4
1182,AS14.31,2014-04-27,0.088194,4124.312,1.2,1.0,0.006358,0.0,2.0,0.0,0.06162,0.118428,0.369373,0.0,6.8
1183,AS14.31,2014-04-28,0.121528,5360.359998,0.8,0.8,0.016083,0.0,1.0,1.0,0.004745,0.080485,0.326735,0.0,7.0
1184,AS14.31,2014-04-29,0.115886,4310.028,1.0,0.333333,0.004424,0.0,2.0,4.0,0.045145,0.082855,0.490722,0.0,7.0
1185,AS14.31,2014-04-30,0.137296,6613.579,0.8,0.4,0.026121,0.0,1.0,0.0,0.02057,0.030125,0.210635,0.0,7.0
1186,AS14.31,2014-05-01,0.044724,4077.711,1.0,0.8,0.004743,0.0,0.0,3.0,0.003833,0.047004,0.41262,0.0,7.0
1187,AS14.31,2014-05-02,0.227086,14021.19,1.0,1.0,0.002582,0.0,1.0,1.0,0.053767,0.011274,0.176798,0.0,7.4
1188,AS14.31,2014-05-03,0.0609,2061.527,1.2,1.0,0.001024,0.0,0.0,0.0,0.025798,0.0,0.203345,0.0,7.2
1189,AS14.31,2014-05-04,0.006158,182.457,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.022646,0.0,7.0
1190,AS14.31,2014-05-05,0.008329,321.996,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
1191,AS14.31,2014-05-07,0.25,109.08,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.101164,0.0,7.0
1192,AS14.31,2014-05-08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1193,AS14.31,2014-05-09,0.0,0.0,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333
1194,AS14.31,2014-05-10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1195,AS14.31,2014-05-11,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1196,AS14.31,2014-05-12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1197,AS14.31,2014-05-13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1198,AS14.31,2014-05-14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1211,AS14.32,2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0
1212,AS14.32,2014-04-01,0.0,2715.741999,1.5,-1.0,0.011462,0.0,4.0,0.0,0.00486,0.23363,0.595198,0.0,7.0
1213,AS14.32,2014-04-02,0.164931,6280.140998,0.0,0.0,0.00864,0.0,5.0,2.0,0.0,0.417767,0.332476,0.0,8.0
