,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
14,AS14.01,2014-04-04,0.126689,0.5604972870731133,0.4,0.2,0.0,0.0,0.2,0.25,0.168522,0.124822,0.442802,0.0,6.8
15,AS14.01,2014-04-05,0.119002,0.15124326295935459,0.6,-0.4,0.0,0.0,0.0,0.0,0.108731,0.022862,0.564421,0.0,6.5
16,AS14.01,2014-04-06,0.064408,0.33809473832813003,0.5,-0.75,0.0,0.015321,0.4,0.0,0.043049,0.025071,0.44939,0.0,6.5
17,AS14.01,2014-04-07,0.050671,0.445810373206629,0.25,-0.666667,0.001737,0.0,0.1,0.0,0.149844,0.04541,0.746976,0.0,6.6
18,AS14.01,2014-04-08,0.075327,0.6837274825800655,0.333333,-0.4,0.0,0.0,0.1,0.0,0.175823,0.229551,0.627605,0.0,7.4
19,AS14.01,2014-04-09,0.120384,0.6138728411564759,1.0,-0.8,0.0,0.0,0.4,0.0,0.208459,0.069387,0.455594,0.0,7.4
20,AS14.01,2014-04-10,0.078963,0.420895490851914,0.8,-0.4,0.002495,0.000114,0.7,0.0,0.126367,0.199965,0.525103,0.0,7.0
21,AS14.01,2014-04-11,0.079986,0.4766194954215878,0.8,-1.2,0.0,0.0,0.0,0.0,0.056694,0.187724,0.31696,0.0,7.25
22,AS14.01,2014-04-12,0.072249,0.5320363437303132,0.75,-0.75,0.0,0.0,0.0,0.0,0.022503,0.186071,0.561245,0.0,8.0
23,AS14.01,2014-04-13,0.014021,0.09081352848561913,1.0,-1.25,0.0,0.0,0.0,0.0,0.017202,0.124338,0.546825,0.0,7.2
24,AS14.01,2014-04-14,0.083887,0.8143194220010995,0.6,-1.2,0.0,0.0,0.1,0.25,0.162464,0.348368,0.360641,0.0,6.4
25,AS14.01,2014-04-15,0.090112,0.6150923201970002,0.8,0.0,0.0,0.0,0.8,0.25,0.325958,0.069526,0.458162,0.0,7.2
26,AS14.01,2014-04-16,0.11611,0.5669747344506444,0.5,0.75,0.0,0.0,0.0,0.25,0.152754,0.034077,0.413258,0.0,6.6
27,AS14.01,2014-04-17,0.056918,0.6799852833484814,0.6,-0.4,0.0,0.0,0.2,0.0,0.140304,0.009471,0.78925,0.0,6.8
28,AS14.01,2014-04-18,0.094033,0.6108139559417305,0.8,-0.8,0.0,0.0,0.1,0.0,0.147799,0.057399,0.39595,0.0,7.8
29,AS14.01,2014-04-19,0.099432,0.6018726933737466,1.0,-0.2,0.0,0.002188,0.1,0.0,0.02984,0.035302,0.205237,0.0,7.25
30,AS14.01,2014-04-20,0.074816,0.3777658891562521,0.75,-0.25,0.0,0.0,0.2,0.5,0.268201,0.087192,0.597437,0.0,7.6
31,AS14.01,2014-04-21,0.102041,0.17354469096430858,1.0,-0.25,0.0,0.0,0.2,0.0,0.111916,0.019536,0.52292,0.0,7.4
32,AS14.01,2014-04-22,0.09193,0.7013463169184331,1.0,0.2,0.0,0.0,0.2,0.0,0.091835,0.071078,0.733423,0.0,7.6
33,AS14.01,2014-04-23,0.045986,0.6581103605110783,1.0,0.2,0.0,0.0,0.1,0.0,0.036229,0.023902,0.61426,0.0,7.6
34,AS14.01,2014-04-24,0.050903,1.0,1.0,-0.4,0.0,0.0,0.1,0.0,0.121728,0.202159,0.438827,0.0,7.2
35,AS14.01,2014-04-25,0.109061,0.6326921838782987,0.8,-0.2,0.0,0.0,0.2,0.25,0.159418,0.046575,0.520908,0.0,7.6
36,AS14.01,2014-04-26,0.214249,0.7009727399271174,1.0,-0.2,0.0,0.0,0.3,1.0,0.152976,0.00811,0.165861,0.0,7.5
37,AS14.01,2014-04-27,0.030479,0.25810190289280166,1.0,0.0,0.0,0.0,0.0,0.0,0.004819,0.264925,0.426537,0.0,7.6
38,AS14.01,2014-04-28,0.019675,0.4893414875834889,0.8,-0.8,0.0,0.0,0.2,0.0,0.224276,0.14327,0.434627,0.0,7.0
39,AS14.01,2014-04-29,0.102758,0.35647566800827185,1.0,-0.25,0.0,0.042334,0.0,0.0,0.052263,0.19846,0.487045,0.0,7.8
40,AS14.01,2014-04-30,0.151051,0.4154399356475034,0.75,-0.4,0.0,0.0,0.1,0.0,0.009718,0.055022,0.386963,0.0,8.0
41,AS14.01,2014-05-01,0.037065,0.7025543863534965,1.0,-0.4,0.001811,0.0,0.7,1.0,0.317004,0.030345,0.527901,0.0,7.6
42,AS14.01,2014-05-02,0.077341,0.6831564091386595,1.0,-0.2,0.0,0.0,0.0,0.0,0.051116,0.023388,0.525295,0.0,8.0
43,AS14.01,2014-05-03,0.071741,0.37063564417106254,1.0,-0.2,0.0,0.0,0.0,0.25,0.025116,0.337398,0.554576,0.0,8.0
46,AS14.02,2014-03-21,0.289628,0.853681831171422,0.75,-0.75,0.0,0.0,0.4,0.14285714285714285,0.034782,0.041198,0.256228,0.0,6.5
47,AS14.02,2014-03-22,0.446044,0.580777852724177,-0.5,-1.0,0.0,0.0,1.0,0.14285714285714285,0.053846,0.087345,0.244053,0.0,6.25
48,AS14.02,2014-03-23,0.269697,0.346537545461072,0.0,-1.0,0.0,0.0,0.32,0.14285714285714285,0.03798,0.085701,0.406291,0.0,6.4
49,AS14.02,2014-03-24,0.156125,0.2117129373533776,-0.2,0.2,0.0,0.0,0.2,0.0,0.084145,0.192295,1.088747,0.0,7.75
50,AS14.02,2014-03-25,0.230514,0.3548679414996889,0.75,-1.25,0.0,0.0,0.28,0.0,0.032011,0.099105,0.601362,0.0,7.2
51,AS14.02,2014-03-26,0.293953,0.4644677357425398,0.4,-1.2,0.0,0.0,0.2,0.0,0.257351,0.126391,0.417464,0.0,7.25
52,AS14.02,2014-03-27,0.228849,0.43977758965886743,0.5,0.0,0.0,0.0,0.12,0.0,0.014158,0.085398,0.521499,0.0,6.8
53,AS14.02,2014-03-28,0.261598,0.3037651880177826,0.6,-0.6,0.0,0.0,0.32,0.2857142857142857,0.684509,0.178266,0.313667,0.0,7.25
54,AS14.02,2014-03-29,0.432469,0.33695040799328824,0.25,-0.75,0.0,0.0,0.16,0.0,0.11897,0.241474,0.486344,0.0,7.0
55,AS14.02,2014-03-30,0.241887,0.3012751984054279,0.75,-1.0,0.0,0.0,0.4,0.14285714285714285,0.082016,0.32476,0.282155,0.0,7.2
56,AS14.02,2014-03-31,0.156373,0.36533310628399135,0.4,-0.8,0.0,0.0,0.56,0.2857142857142857,0.427015,0.074352,0.519742,0.0,7.4
57,AS14.02,2014-04-01,0.261961,0.252353586674373,0.8,-0.2,0.0,0.0,0.08,0.14285714285714285,0.057955,0.023342,0.401066,0.0,6.4
58,AS14.02,2014-04-02,0.319121,0.526772802428362,-0.2,-0.6,0.0,0.0,0.08,0.0,0.046181,0.148385,0.42744,0.0,5.75
59,AS14.02,2014-04-03,0.322506,0.5214522947219853,0.0,-0.25,0.0,0.0,0.08,0.0,0.017965,0.080535,0.52763,0.0,6.4
60,AS14.02,2014-04-04,0.22727,0.2795676988407238,0.2,-1.2,0.0,0.0,0.2,0.0,0.038682,0.221639,0.768998,0.0,7.4
61,AS14.02,2014-04-05,0.32192,1.0,0.6,0.0,0.0,0.0,0.36,0.14285714285714285,0.01979,0.060796,0.176743,0.0,4.5
62,AS14.02,2014-04-06,0.21521,0.2793073666350257,-1.25,-1.0,0.0,0.0,0.24,0.0,0.107273,0.169585,0.335434,0.0,6.8
63,AS14.02,2014-04-07,0.136524,0.4871872550415135,0.6,0.0,0.0,0.0,0.08,0.0,0.315428,0.115906,0.590774,0.0,6.25
64,AS14.02,2014-04-08,0.261951,0.3121499156312716,0.5,-0.25,0.0,0.0,0.4,0.14285714285714285,0.155977,0.047431,0.555472,0.0,7.25
65,AS14.02,2014-04-09,0.24721,0.44057687502353826,0.25,-0.5,0.0,0.0,0.48,0.14285714285714285,0.05112,0.108944,0.391763,0.0,7.25
66,AS14.02,2014-04-10,0.260751,0.6002665608758013,0.75,0.25,0.0,0.0,0.04,0.14285714285714285,0.072258,0.088641,0.347546,0.0,6.5
67,AS14.02,2014-04-11,0.424481,0.44460230338852513,0.5,-0.5,0.0,0.0,0.28,0.14285714285714285,0.055016,0.120606,0.403405,0.0,6.0
68,AS14.02,2014-04-12,0.378302,0.27998467395974164,-1.0,-2.0,0.0,0.0,0.24,0.14285714285714285,0.042962,0.0,0.414551,0.0,7.2
69,AS14.02,2014-04-13,0.28982,0.16642816906578317,0.4,-0.6,0.0,0.0,0.04,0.0,0.056588,0.170824,0.393227,0.0,8.0
70,AS14.02,2014-04-14,0.187074,0.21220222708451178,1.0,0.75,0.0,0.0,0.32,1.0,0.020489,0.034537,0.657212,0.0,7.25
71,AS14.02,2014-04-15,0.173629,0.05366475138385927,0.5,-0.5,0.0,0.0,0.56,0.14285714285714285,0.036199,0.028031,0.635855,0.0,6.666667
72,AS14.02,2014-04-16,0.353276,0.008362765444438121,0.333333,-0.333333,0.0,0.0,0.64,0.14285714285714285,0.0,0.0,0.0,0.0,6.5
73,AS14.02,2014-04-17,0.470085,0.003155435682271933,0.0,0.25,0.0,0.0,0.4,1.0,0.0,0.0,0.911871,0.0,6.5
74,AS14.02,2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,5.666667
75,AS14.02,2014-04-19,0.5,0.014334485822106051,-0.333333,-0.666667,0.0,0.0,0.04,0.0,0.0,0.0,0.386185,0.0,5.0
76,AS14.02,2014-04-20,0.0,0.0,0.0,-0.666667,0.0,0.0,0.36,0.42857142857142855,0.0,0.0,0.0,0.0,5.5
77,AS14.02,2014-04-21,0.0,0.0,-0.5,-0.5,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,5.666667
78,AS14.02,2014-04-22,0.075,0.0010009239414118317,-0.333333,-1.333333,0.0,0.0,0.6,0.2857142857142857,8.171789,0.0,0.0,0.0,5.5
79,AS14.02,2014-04-23,0.142857,0.0,0.5,0.0,0.0,0.0,0.28,0.14285714285714285,0.0,0.0,0.0,0.0,7.0
80,AS14.02,2014-04-24,0.034483,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
82,AS14.03,2014-03-21,0.0,0.15325818421314247,2.0,1.0,0.006034,0.0,0.5,0.4,0.0,0.568194,1.035908,0.0,7.8
83,AS14.03,2014-03-22,0.191388,0.2433362605074505,1.0,0.8,0.0,0.0,0.8,0.2,0.0,1.481169,0.17344,0.0,8.2
84,AS14.03,2014-03-23,0.100247,0.46469689949667337,1.2,-0.2,0.032089,0.0,0.1,0.2,0.0,0.344943,0.297746,0.008885,7.8
85,AS14.03,2014-03-24,0.09074,0.5751295136472591,1.4,-0.6,0.020058,0.0,0.3,0.0,0.0,0.625482,0.365288,0.0,7.8
86,AS14.03,2014-03-25,0.132768,0.348969966088964,1.2,-0.4,0.037212,0.0,0.6,0.2,0.0,0.35647,0.344252,0.0,8.25
87,AS14.03,2014-03-26,0.091153,0.36690719191952664,1.0,0.5,0.005189,0.0,0.1,0.0,0.0,0.59104,0.324836,0.0,7.75
88,AS14.03,2014-03-27,0.103196,0.3015202897350079,0.5,0.25,0.004102,0.0,0.3,0.2,0.0,0.504867,0.284422,0.0,8.0
89,AS14.03,2014-03-28,0.104679,0.29920156244822216,1.5,-0.5,0.014215,0.0,0.3,0.0,0.0,1.03118,0.289462,0.0,8.6
90,AS14.03,2014-03-29,0.163377,0.2081599121663666,1.6,-0.2,0.0,0.0,0.0,0.2,0.0,1.118439,0.067626,0.0,8.4
91,AS14.03,2014-03-30,0.164651,0.3284988014234535,1.0,-0.2,0.007365,0.0,0.1,0.0,0.0,0.571582,0.342875,0.008954,7.4
92,AS14.03,2014-03-31,0.083634,0.8651036661475076,0.6,0.4,0.0,0.0,0.3,0.2,0.0,0.180828,0.469522,0.0,7.6
93,AS14.03,2014-04-01,0.097414,0.2950917364401881,0.4,0.4,0.019493,0.0,0.2,0.0,0.0,0.507379,0.222035,0.0,7.4
94,AS14.03,2014-04-02,0.078688,0.3096766117867545,0.6,0.2,0.005558,0.0,0.2,0.0,0.0,0.58899,0.243906,0.0,7.8
95,AS14.03,2014-04-03,0.083636,0.2128871141745185,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.905054,0.296264,0.0,7.8
96,AS14.03,2014-04-04,0.087107,0.29745280612902397,1.4,0.2,0.001907,0.0,0.0,0.6,0.0,0.424443,0.248833,0.0,7.6
97,AS14.03,2014-04-05,0.114428,0.3546356127551152,1.0,1.2,0.02764,0.0,0.6,0.0,0.0,0.595903,0.288217,0.0,6.8
98,AS14.03,2014-04-06,0.076772,0.5549249243353106,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.702358,0.121147,0.0,7.4
99,AS14.03,2014-04-07,0.144064,0.4635286071437777,1.0,0.2,0.02476,0.0,0.2,0.0,0.0,0.499204,0.354959,0.0,7.4
100,AS14.03,2014-04-08,0.103831,0.41200362306834126,1.2,0.4,0.333981,0.0,0.2,0.2,0.0,0.292151,0.152677,0.0,7.8
101,AS14.03,2014-04-09,0.092122,0.1632702241957635,1.0,0.6,0.009173,0.0,0.0,0.0,0.0,0.554969,0.430657,0.0,7.4
102,AS14.03,2014-04-10,0.108066,0.6460274197972702,1.0,0.4,0.000743,0.0,0.0,0.4,0.001884,0.395586,0.253479,0.0,7.6
103,AS14.03,2014-04-11,0.120188,0.4587674386858277,1.0,0.2,0.001838,0.0,0.0,0.0,0.0,0.627716,0.340876,0.0,7.666667
104,AS14.03,2014-04-12,0.127037,0.22946265174360164,1.0,0.333333,0.0,0.0,0.6,0.0,0.0,4.835783,0.092124,0.0,7.4
105,AS14.03,2014-04-13,0.078138,0.7136186314632558,1.0,0.2,0.083038,0.0,0.1,0.2,0.0,0.415081,0.308421,0.0,7.0
106,AS14.03,2014-04-14,0.092896,0.3894105334084458,0.8,0.0,0.001908,0.0,0.0,0.2,0.009778,0.27247,0.84417,0.0,7.6
107,AS14.03,2014-04-15,0.119555,0.364956478812046,0.8,0.2,0.00152,0.0,0.6,0.0,0.0,0.466618,0.566311,0.0,8.0
108,AS14.03,2014-04-16,0.114768,0.4910442279440192,1.0,0.8,0.006221,0.0,0.2,0.0,0.0,0.652549,0.272618,0.0,7.25
109,AS14.03,2014-04-17,0.140859,0.46084637674755985,0.75,0.25,0.0,0.0,0.4,0.4,0.0,0.231656,0.409125,0.0,7.5
110,AS14.03,2014-04-18,0.073876,0.5756533673548287,1.0,0.0,0.029397,0.0,0.6,0.0,0.0,0.688324,0.192863,0.0,7.8
111,AS14.03,2014-04-19,0.20823,0.1327278317187851,0.8,0.6,0.0,0.0,0.4,0.2,0.0,0.046261,0.801147,0.0,7.5
112,AS14.03,2014-04-20,0.146853,0.3211723975765208,1.0,0.25,0.0,0.0,0.3,0.4,0.0,0.438072,0.284881,0.0,7.4
113,AS14.03,2014-04-21,0.020846,0.5541322861782152,1.0,0.2,0.0,0.0,0.3,0.0,0.0,0.667204,0.040222,0.0,7.6
114,AS14.03,2014-04-22,0.092856,0.32156489673887034,0.8,0.4,0.011321,0.0,0.0,0.0,0.0,0.670519,0.51712,0.0,7.0
115,AS14.03,2014-04-23,0.12039,0.3932748634905907,0.8,0.6,0.0,0.0,0.0,0.2,0.0,0.560277,0.346305,0.0,7.4
116,AS14.03,2014-04-24,0.106001,0.45045380403765933,1.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.357223,0.575269,0.0,7.5
117,AS14.03,2014-04-25,0.106168,1.0,1.0,-1.0,0.016431,0.0,0.0,0.0,0.0,0.306796,0.730134,0.0,7.5
118,AS14.03,2014-04-26,0.269142,0.3211656779629814,1.0,-0.25,0.0,0.0,0.4,1.0,0.005576,0.784462,0.168081,0.0,7.6
119,AS14.03,2014-04-27,0.065552,0.4870281081434352,1.0,-1.4,0.0,0.0,0.0,0.0,0.0,1.39522,0.165608,0.0,7.0
120,AS14.03,2014-04-28,0.082628,0.30976682020523355,1.0,-1.4,0.0,0.0,0.1,0.0,0.00234,1.039315,0.847549,0.0,7.2
121,AS14.03,2014-04-29,0.118696,0.33781384268003967,1.0,-0.6,0.001773,0.0,0.0,0.0,0.0,0.274481,0.488462,0.0,7.0
122,AS14.03,2014-04-30,0.089692,0.3772163677819384,1.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.48968,0.454785,0.0,7.2
123,AS14.03,2014-05-01,0.136389,0.34472169754006915,1.0,-0.8,0.016333,0.0,0.1,0.0,0.0,0.808193,0.289222,0.0,7.6
124,AS14.03,2014-05-02,0.134377,0.6103962546899221,1.4,-1.2,0.0,0.0,1.0,0.2,0.0,0.61814,0.166234,0.0,7.75
125,AS14.03,2014-05-03,0.138919,0.6841395028590576,1.0,-0.4,0.0,0.0,0.5,0.0,0.0,0.448084,0.124337,0.0,7.4
126,AS14.03,2014-05-04,0.066162,0.2805842749997239,0.8,-1.2,0.0,0.0,0.4,0.0,0.0,0.883423,0.063036,0.0,7.25
128,AS14.03,2014-05-06,0.086434,0.1644186336724437,0.0,0.0,0.008343,0.0,0.2,0.0,0.0,0.252945,0.548903,0.0,7.666667
131,AS14.05,2014-03-21,0.050198,0.24064866405954197,1.0,0.0,0.0,0.0,0.15384615384615385,0.3333333333333333,0.0,0.123929,0.747738,0.0,3.75
132,AS14.05,2014-03-22,0.018561,0.14334072505269516,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.355403,0.608228,0.0,4.4
133,AS14.05,2014-03-23,0.085243,0.31679555731817943,-1.0,-1.4,0.0,0.0,0.07692307692307693,1.0,0.0,0.187719,0.721588,0.0,3.75
134,AS14.05,2014-03-24,0.006536,0.33069401593309833,-1.0,-2.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.133014,0.876582,0.0,5.333333
135,AS14.05,2014-03-25,0.040967,0.7557686512661193,0.333333,-1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.282255,0.622852,0.0,5.5
136,AS14.05,2014-03-26,0.039237,0.6763983415302723,0.25,-0.5,0.0,0.0,0.0,0.1111111111111111,0.0,0.083952,0.885941,0.0,5.8
137,AS14.05,2014-03-27,0.077176,0.8938876434112684,0.2,-0.6,0.0,0.0,0.07692307692307693,0.1111111111111111,0.0,0.100963,0.776236,0.0,6.2
138,AS14.05,2014-03-28,0.045325,0.38143244859663356,0.6,0.0,0.0,0.0,0.07692307692307693,0.0,0.071783,0.85917,0.783907,0.0,6.4
139,AS14.05,2014-03-29,0.104423,0.19893638450396248,1.0,-0.4,0.0,0.0,0.23076923076923078,0.1111111111111111,0.0,0.137727,0.632213,0.0,6.2
140,AS14.05,2014-03-30,0.07492,0.3279433544170768,0.8,-0.8,0.0,0.0,0.3076923076923077,0.0,0.0,0.087226,0.78301,0.0,6.8
141,AS14.05,2014-03-31,0.055341,0.10144281942483108,1.0,-0.4,0.0,0.0,0.15384615384615385,0.0,0.0,0.993329,0.455121,0.0,7.0
142,AS14.05,2014-04-01,0.078126,0.3684168046654595,1.0,0.0,0.0,0.0,0.0,0.0,0.076796,0.197973,0.602958,0.0,7.0
143,AS14.05,2014-04-02,0.073126,0.26685565751892054,1.0,-0.2,0.0,0.0,0.0,0.0,0.091835,0.193754,0.519722,0.0,7.2
144,AS14.05,2014-04-03,0.052751,0.36446270912402645,0.8,-1.0,0.0,0.0,0.0,0.0,0.140396,0.054853,0.659098,0.0,7.0
145,AS14.05,2014-04-04,0.041457,0.7253774145247759,1.0,-0.8,0.0,0.0,0.23076923076923078,0.0,0.025994,0.029839,0.714155,0.0,7.5
146,AS14.05,2014-04-05,0.069288,0.19753438852048344,1.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.087411,0.531416,0.0,6.8
147,AS14.05,2014-04-06,0.077363,0.33866506105648136,1.0,-0.4,0.0,0.0,0.15384615384615385,0.0,0.001414,0.208012,0.844643,0.0,6.75
148,AS14.05,2014-04-07,0.066859,0.39699511280624084,0.75,-0.25,0.0,0.0,0.07692307692307693,0.0,0.0,0.069669,0.803624,0.0,6.75
149,AS14.05,2014-04-08,0.085125,0.19783326303495508,0.0,0.25,0.0,0.0,0.07692307692307693,0.0,0.0,0.802642,0.590764,0.0,7.0
150,AS14.05,2014-04-09,0.153619,0.6275544207657596,0.75,0.25,0.0,0.0,0.07692307692307693,0.0,0.000906,0.117793,0.787675,0.0,7.2
151,AS14.05,2014-04-10,0.013347,0.2673901557010345,1.0,0.8,0.0,0.0,0.07692307692307693,0.0,0.076475,0.261149,0.624688,0.0,7.0
152,AS14.05,2014-04-11,0.094615,0.46625519450939545,0.6,0.2,0.003596,0.0,0.0,0.0,0.012348,0.093903,0.813842,0.0,7.0
153,AS14.05,2014-04-12,0.049299,0.7368522593069613,1.0,-1.4,0.0,0.0,0.0,0.3333333333333333,0.082605,0.057261,0.760202,0.0,7.5
154,AS14.05,2014-04-13,0.114127,0.18654721853746933,1.0,0.333333,0.0,0.0,1.0,0.0,0.084504,0.085919,0.709876,0.0,6.4
155,AS14.05,2014-04-14,0.101723,0.3212125671036149,0.4,-1.2,0.0,0.0,0.0,0.0,0.281912,0.096252,0.37027,0.0,7.0
156,AS14.05,2014-04-15,0.057297,0.5984066958048213,0.8,0.2,0.0,0.0,0.0,0.0,0.207139,0.079877,0.569831,0.0,7.2
157,AS14.05,2014-04-16,0.105649,0.14118654294413988,0.8,-0.6,0.0,0.0,0.0,0.0,0.259975,0.132145,0.59864,0.0,6.6
158,AS14.05,2014-04-17,0.115038,0.4335903368801144,0.6,0.4,0.0,0.0,0.0,0.0,0.152596,0.080055,0.747097,0.0,7.5
159,AS14.05,2014-04-18,0.115167,0.4725929055691919,1.0,0.25,0.0,0.0,0.07692307692307693,0.1111111111111111,0.148037,0.138787,0.700247,0.0,7.2
160,AS14.05,2014-04-19,0.060887,0.1937582210088752,0.8,-0.8,0.0,0.0,0.15384615384615385,0.0,0.37043,0.017936,0.467157,0.0,7.2
161,AS14.05,2014-04-20,0.035383,0.6042352249252326,1.0,-1.2,0.0,0.0,0.0,0.0,0.193237,0.081372,0.655428,0.0,7.2
162,AS14.05,2014-04-21,0.101777,0.6211493320734852,1.0,-0.6,0.0,0.0,0.0,0.0,0.082734,0.046858,0.758823,0.0,7.2
163,AS14.05,2014-04-22,0.062848,0.3769816310721073,1.0,0.4,0.0,0.0,0.07692307692307693,0.1111111111111111,0.305695,0.058827,0.468192,0.0,7.2
164,AS14.05,2014-04-23,0.080947,0.37599929712713814,1.0,-1.0,0.0,0.0,0.0,0.1111111111111111,0.18746,0.203892,0.726033,0.0,7.2
165,AS14.05,2014-04-24,0.039371,0.4018587678562332,1.0,-0.75,0.0,0.0,0.0,0.0,0.107405,0.019586,0.774977,0.0,7.2
166,AS14.05,2014-04-25,0.049053,0.4563386874771213,1.0,-1.2,0.0,0.0,0.23076923076923078,0.0,0.219435,0.145809,0.609763,0.0,7.8
167,AS14.05,2014-04-26,0.200166,0.4350191570496704,1.0,-0.8,0.0,0.0,0.15384615384615385,0.1111111111111111,0.129444,0.213534,0.613701,0.0,7.4
168,AS14.05,2014-04-27,0.018822,0.24180106903126733,1.0,-0.6,0.0,0.0,0.0,0.0,0.17165,0.075526,1.040292,0.0,7.0
169,AS14.05,2014-04-28,0.010305,0.4807173560129344,1.0,-0.6,0.0,0.0,0.07692307692307693,0.0,0.094549,0.110862,0.777886,0.0,6.8
170,AS14.05,2014-04-29,0.041165,0.30398109418737335,0.8,0.4,0.0,0.0,0.0,0.0,0.612646,0.152377,0.715318,0.0,7.0
171,AS14.05,2014-04-30,0.061609,0.2946551142297962,1.0,-0.6,0.0,0.0,0.0,0.0,0.092961,0.027901,0.794349,0.0,6.8
172,AS14.05,2014-05-01,0.025292,0.4034611509480942,1.0,-0.2,0.0,0.0,0.0,0.0,0.097407,0.017792,0.818373,0.0,7.0
173,AS14.05,2014-05-02,0.006817,1.0,1.0,-0.2,0.0,0.0,0.0,0.7777777777777778,0.070876,0.030983,0.594308,0.0,6.75
174,AS14.05,2014-05-03,0.054471,0.2948470096830936,1.0,0.25,0.0,0.0,0.07692307692307693,0.5555555555555556,0.193187,0.044341,0.661709,0.0,7.0
175,AS14.05,2014-05-04,0.07258,0.3279585917794715,1.0,0.25,0.0,0.0,0.15384615384615385,0.0,0.017413,0.065259,0.796105,0.0,6.333333
179,AS14.06,2014-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,7.0
180,AS14.06,2014-03-24,0.043432,0.15745930957957488,0.0,-1.0,0.0,0.0,0.3,0.0,0.116534,0.427938,0.438757,0.0,7.0
181,AS14.06,2014-03-25,0.137709,0.48524741207188654,0.6,-0.2,0.035827,0.0,0.0,0.0,0.113164,0.388106,0.50854,0.0,8.0
182,AS14.06,2014-03-26,0.135563,0.4954649675781972,1.5,0.5,0.004522,0.0,0.2,0.0,0.398307,0.24719,0.409818,0.0,7.0
183,AS14.06,2014-03-27,0.132329,0.5127050091021252,0.25,0.25,0.0,0.0,0.1,0.0,0.132425,0.300381,0.495379,0.0,7.6
184,AS14.06,2014-03-28,0.171471,0.434955200377045,0.8,-0.2,0.0061,0.0,0.0,0.25,0.493185,0.288079,0.517878,0.0,7.8
185,AS14.06,2014-03-29,0.111581,0.24527575932150197,1.0,0.0,0.0,0.0,0.0,0.0,0.321853,0.201313,0.481551,0.0,7.8
186,AS14.06,2014-03-30,0.211298,0.5608271648931586,0.8,0.0,0.0,0.267115,0.1,1.0,0.231941,0.230351,0.061547,0.000544,7.0
187,AS14.06,2014-03-31,0.160605,0.47109459011953475,0.4,-0.2,0.003667,0.0,0.1,0.0,0.359779,0.321992,0.274654,0.0,7.75
