,Unnamed: 0,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
280,292,08,20,0.206573,0.798849233420703,1.4,1.2,0.0,0.0,0.0,0.0,0.201175,0.05291,0.725045,0.0,7.6
281,293,08,21,0.074136,0.2897930241393889,1.0,0.6,0.0,0.0,0.5,0.0,0.626024,0.020321,0.286201,0.0,7.0
282,294,08,22,0.025027,0.1405196310688291,0.8,0.0,0.0,0.0,0.0,0.0,0.677206,0.0,2.493074,0.0,7.6
283,295,08,23,0.004827,0.3808458861624431,1.2,0.0,0.0,0.0,0.0,0.0,1.382528,0.106574,0.316698,0.0,6.6
284,296,08,24,0.064903,0.6276248463946994,0.6,0.2,0.013205,0.0,0.0,0.0,0.327394,0.023722,0.563832,0.0,6.4
285,297,08,25,0.034091,0.5769546982521421,0.6,-0.8,0.0,0.0,0.0,0.0,0.225979,0.01149,0.656439,0.0,6.6
286,298,08,26,0.068597,0.3158687373552702,0.8,-0.6,0.028011,0.0,0.0,0.0,0.345394,0.013025,0.494941,0.0,6.2
287,299,08,27,0.097182,0.5970926554133915,0.8,-1.0,0.0,0.0,0.0,0.0,0.207469,0.0444,0.311984,0.0,6.0
288,300,08,28,0.049042,0.1715777618361265,0.6,-0.4,0.0,0.0,0.0,0.0,0.724866,0.0,0.190083,0.0,7.8
289,301,08,29,0.039003,0.4314740831128328,1.2,1.4,0.0,0.0,0.0,0.0,0.463723,0.037602,0.356726,0.0,6.4
305,318,09,0,0.0,0.2325149970993919,1.0,0.0,0.000702,0.0,0.2,0.5,0.0,0.481229,0.405967,0.0,7.0
306,319,09,1,0.062847,0.3638071825308052,0.666667,0.0,0.002828,0.0,0.0,0.0,0.026044,0.978863,0.570956,0.000642,6.75
307,320,09,2,0.033333,0.5535120900901933,0.25,0.75,0.0,0.0,0.0,0.5,0.00256,5.019028,0.445202,0.0,7.25
308,321,09,3,0.079167,0.4584063526279582,0.5,0.5,0.00069,0.0,0.0,0.0,0.152303,0.180057,0.531502,0.0,6.2
309,322,09,4,0.025694,0.5575251278046911,-0.2,0.4,0.001422,0.0,0.0666666666666666,0.0,0.017054,0.552584,0.335159,0.002417,7.75
310,323,09,5,0.086316,0.6610984960473285,0.75,0.5,0.000117,0.0,0.2,1.0,0.037283,0.32238,0.176003,0.0,7.8
311,324,09,6,0.027083,0.3223093908526652,0.8,-0.4,0.0,0.0,0.0666666666666666,0.0,0.120309,0.585213,0.189631,0.003453,8.25
312,325,09,7,0.079778,0.809169326888429,1.0,-0.25,0.000582,0.0,0.2666666666666666,0.0,0.02806,0.538034,0.252397,0.0,8.0
313,326,09,8,0.082292,0.58108588628886,1.0,-0.4,0.0,0.0,0.3333333333333333,0.0,0.025123,0.421284,0.462716,0.0,7.75
314,327,09,9,0.111957,0.6701633707699406,1.0,-1.0,0.0,0.0,0.1333333333333333,0.5,0.05674,0.36653,0.402977,0.005845,7.0
315,328,09,10,0.083333,0.5263497010203589,0.2,-0.2,0.000602,0.0,0.2,0.0,0.00149,0.305042,0.494001,0.0,7.6
316,329,09,11,0.079861,1.0,0.6,0.0,0.0,0.0,0.3333333333333333,0.0,0.008279,0.325953,0.406578,0.0,6.2
317,330,09,12,0.041387,0.2795424365391864,0.0,0.2,0.0,0.0,0.1333333333333333,0.0,0.009355,0.389629,0.193047,0.009088,7.6
318,331,09,13,0.180903,0.4730852902127363,0.6,0.0,0.00066,0.0,0.2,0.0,0.034253,0.249929,0.327886,0.0,7.25
319,332,09,14,0.076042,0.5343692056055929,0.75,-0.75,0.0,0.025319,0.2,0.5,0.02406,0.405447,0.44882,0.0,7.5
320,333,09,15,0.115625,0.4224688209847655,0.75,0.0,0.000185,0.01482,0.0,0.0,0.019981,0.387427,0.552979,0.0,6.8
321,334,09,16,0.138889,0.5535405377984083,0.8,-0.4,0.000562,0.0,0.0,0.0,0.036369,0.499759,0.403395,0.003383,6.2
322,335,09,17,0.078125,0.4138561696007698,0.0,-0.5,0.000568,0.0,0.0,0.0,0.056253,0.309609,0.492263,0.016877,7.2
323,336,09,18,0.086458,0.3135204110181765,0.6,0.0,0.000254,0.0,0.0,0.5,0.008475,4.269267,0.424826,0.0,6.5
324,337,09,19,0.034127,0.3326431966877274,0.25,0.25,0.0,0.0,0.2,0.0,0.006596,0.474403,0.398581,0.0,6.0
325,338,09,20,0.030357,0.1668655420065338,0.0,0.75,0.0,0.0,0.0666666666666666,0.0,0.090926,0.426925,0.383059,0.0,6.8
326,339,09,21,0.114286,0.4299659880562045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.124228,0.137593,0.0,7.0
327,340,09,22,0.069444,0.2196617276493321,0.8,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.403422,0.585846,0.0,6.0
328,341,09,23,0.172222,0.0940660103763946,0.0,-0.8,0.0,0.0,0.0,0.5,0.0,0.225075,0.413739,0.0,5.8
329,342,09,24,0.083333,0.0636350902379873,-0.2,-0.2,0.006109,0.0,0.0666666666666666,0.5,0.0,0.586342,0.226784,0.0,6.0
330,343,09,25,0.088542,0.1391376804282889,0.0,0.0,0.0,0.0,0.0666666666666666,0.5,0.0,0.579365,0.330926,0.0,5.5
331,344,09,26,0.015584,0.0455146943174686,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.712474,0.446411,0.0,7.0
332,345,09,27,0.110457,0.1709518628609185,0.75,0.0,0.0,0.0,0.0666666666666666,0.5,0.0,0.294829,0.573397,0.0,6.6
333,346,09,28,0.114738,0.1827571337897137,0.6,-1.2,0.030604,0.0,0.1333333333333333,0.5,0.016123,0.629691,0.218469,0.0,8.0
334,347,09,29,0.113149,0.1466036171105693,1.0,0.25,0.002124,0.0,0.0,0.0,0.019234,0.30807,0.401531,0.0,6.25
350,365,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.125,0.0,0.0,0.0,0.0,7.0
351,366,12,6,0.148291,0.3306184735033132,1.0,-0.5,0.0,0.0,0.2222222222222222,0.0,0.724333,0.03419,0.153428,0.0,6.75
352,367,12,7,0.112189,0.5711162279049835,0.75,0.0,0.0,0.0,1.0,0.0,0.340653,0.368537,0.242467,0.0,6.75
353,368,12,8,0.126075,0.542695474486277,1.0,1.0,0.0,0.0,0.5555555555555556,0.0,0.117209,0.100542,0.132381,0.0,5.8
354,369,12,9,0.050003,0.1681599350134232,0.25,-0.2,0.0,0.0,0.1111111111111111,0.0,0.296426,0.153539,0.256294,0.0,6.4
355,370,12,10,0.072546,0.2096102713108366,0.4,0.4,0.00447,0.002868,0.1111111111111111,0.0,0.244348,0.107044,0.164786,0.0,6.4
356,371,12,11,0.140792,0.4847017625322417,0.75,0.4,0.0,0.000423,0.2222222222222222,0.0,0.365859,0.084485,0.329355,0.0,6.0
357,372,12,12,0.14706,0.7203230164480988,0.333333,-0.4,0.030079,0.0,0.3333333333333333,0.0,0.195784,0.05744,0.175542,0.0,5.4
358,373,12,13,0.157341,0.5485193463536866,0.0,0.4,0.084268,0.0,0.3333333333333333,0.0,0.418664,0.118727,0.274337,0.0,6.5
359,374,12,14,0.13878,0.4036890188884476,0.666667,0.75,0.070904,0.0,0.8888888888888888,0.375,0.314853,0.048535,0.168094,0.0,6.2
360,375,12,15,0.150298,0.2652659970878461,0.4,0.0,0.0,0.000824,0.3333333333333333,0.125,0.428884,0.298328,0.043652,0.0,6.25
361,376,12,16,0.087211,0.1535998741562313,0.75,0.25,0.0,0.0,0.0,0.0,0.376802,0.225805,0.0589,0.0,6.4
362,377,12,17,0.125655,0.3269527177795421,1.0,0.2,0.00084,0.018061,0.0,0.0,0.453954,0.129699,0.109102,0.0,6.25
363,378,12,18,0.117655,0.4358060514675286,0.25,0.0,0.012367,0.0,0.2222222222222222,0.0,0.42094,0.181697,0.173921,0.0,5.25
364,379,12,19,0.165517,0.6020304188938329,-0.5,0.0,0.016292,0.01628,0.0,0.0,0.359503,0.211645,0.160146,0.0,6.4
365,380,12,20,0.133821,0.4241947726652595,0.6,0.2,0.0,0.000662,0.0,0.0,0.637392,0.056308,0.070357,0.0,6.6
366,381,12,21,0.071511,0.2664355351014615,1.0,-0.5,0.0,0.0,0.2222222222222222,0.0,0.526656,0.078146,0.034613,0.0,6.8
367,382,12,22,0.084032,0.3976331146147413,0.8,0.0,0.001516,0.0,0.0,0.0,0.308875,0.092326,0.2586,0.0,5.6
368,383,12,23,0.095383,0.4715868776039625,0.0,0.6,0.005226,0.0,0.3333333333333333,0.0,0.472837,0.131498,0.189306,0.0,6.6
369,384,12,24,0.087424,0.4270187355579177,0.8,-0.4,0.0,0.0,0.1111111111111111,0.0,0.411966,0.213296,0.138725,0.0,6.8
370,385,12,25,0.12005,0.3915189431717927,1.0,0.2,0.024163,0.0,0.6666666666666666,0.0,0.442661,0.038605,0.301037,0.0,7.0
371,386,12,26,0.198099,0.3833298323859984,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.260031,0.140777,0.310041,0.0,6.8
372,387,12,27,0.131062,0.4222982316356016,0.8,-0.6,0.016146,0.0,0.2222222222222222,0.0,0.505205,0.056019,0.22749,0.0,6.6
373,388,12,28,0.079979,0.3218300129648296,0.8,-0.6,0.0,0.0,0.0,0.0,0.533394,0.130176,0.053477,0.0,5.8
374,389,12,29,0.167165,0.3967510963636885,0.4,0.4,0.0,0.0,0.4444444444444444,0.25,0.338318,0.118425,0.19537,0.0,6.4
375,390,12,30,0.220267,0.8215204726684973,1.0,0.4,0.005472,0.036519,0.0,0.0,0.305158,0.087807,0.049401,0.0,6.0
390,406,13,0,0.084649,0.9085288502077128,0.6,0.6,0.0,0.0,0.0,0.2857142857142857,0.012591,0.094699,1.092446,0.0,8.4
391,407,13,1,0.093973,0.866340743792617,1.6,1.4,0.0,0.0,0.0,0.0,0.053116,0.185241,0.690645,0.0,7.4
392,408,13,2,0.119163,0.4586934725749922,1.0,1.6,0.0,0.0,0.0,0.2857142857142857,0.038168,0.09682,0.894973,0.0,8.8
393,409,13,3,0.307413,0.3294545497340129,1.8,1.0,0.0,0.0,0.5,0.0,0.039683,0.20142,0.66985,0.0,7.6
394,410,13,4,0.098568,0.353260415848084,1.8,1.2,0.0,0.0,0.0,0.0,0.075864,0.041476,0.859798,0.0,8.4
395,411,13,5,0.303655,0.6370227493003634,1.0,-1.0,0.0,0.0,0.25,0.1428571428571428,0.026962,0.089057,0.807194,0.0,7.4
396,412,13,6,0.108094,0.601891421003188,1.0,-1.2,0.0,0.0,0.0,0.1428571428571428,0.041193,0.08567,0.848367,0.0,7.6
397,413,13,7,0.335584,0.8538457929293173,1.2,-1.0,0.002746,0.0,0.0,0.0,0.246027,0.153932,0.416807,0.0,7.2
398,414,13,8,0.370085,0.3947897100005122,1.0,-1.8,0.0,0.0,0.0,0.0,0.115717,0.126991,0.908679,0.0,6.2
399,415,13,9,0.110632,0.6689996479310685,0.8,-0.6,0.0,0.0,0.0,0.0,0.00997,0.045299,0.767158,0.0,7.0
400,416,13,10,0.292227,0.3834121752739491,0.6,-1.2,0.0,0.0,0.25,0.0,0.133211,0.208713,0.497695,0.0,7.5
401,417,13,11,0.438748,0.5266491958888936,1.0,-1.5,0.0,0.0,0.75,0.4285714285714285,0.550374,0.094267,0.566151,0.0,7.4
402,418,13,12,0.371208,0.6461379740350145,1.0,-1.2,0.0,0.0,0.0,0.0,0.090334,0.063027,2.253351,0.0,7.6
403,419,13,13,0.303966,0.799731808931235,1.4,-0.8,0.0,0.0,0.75,1.0,0.003125,0.032377,1.104019,0.0,7.8
404,420,13,14,0.196742,0.5657563086973705,1.0,-0.6,0.0,0.0,0.0,0.4285714285714285,0.049445,0.084586,0.88518,0.0,6.8
405,421,13,15,0.156461,0.8754882242002306,0.8,0.2,0.0,0.0,0.0,0.0,0.006626,0.044106,0.950052,0.0,6.25
406,422,13,16,0.320321,0.5850668595122974,0.75,0.25,0.0,0.0,0.0,0.0,0.06321,0.041655,0.738461,0.0,7.4
407,423,13,17,0.308005,0.7461750925737755,1.0,-0.4,0.0,0.0,0.25,0.1428571428571428,0.086361,0.019415,1.164026,0.0,8.2
408,424,13,18,0.124336,0.7297804635755961,1.4,0.8,0.0,0.0,0.5,0.0,0.015244,0.09487,0.76902,0.0,7.8
409,425,13,19,0.190265,1.0,1.2,-0.2,0.0,0.0,1.0,0.0,0.01475,0.016771,0.811163,0.0,7.6
410,426,13,20,0.309211,0.6223041391324189,1.0,0.6,0.001702,0.0,0.25,0.0,0.011601,0.0,0.949144,0.0,6.8
411,427,13,21,0.468708,0.2488645936603466,1.2,0.6,0.0,0.0,0.25,0.0,0.105922,0.0,0.606168,0.0,6.8
412,428,13,22,0.095499,0.5357933032465565,1.0,0.6,0.030528,0.0,1.0,0.8571428571428571,0.044884,0.016321,0.736615,0.0,6.6
413,429,13,23,0.151341,0.5766871153223467,0.8,0.2,0.0,0.0,0.0,0.2857142857142857,0.019072,0.0,0.931906,0.0,6.8
414,430,13,24,0.261019,0.3473285029110017,1.0,-0.6,0.0,0.0,0.0,0.0,0.043332,0.0,0.948866,0.0,6.0
415,431,13,25,0.369935,0.6037475508203599,0.2,-0.8,0.0,0.0,0.5,0.1428571428571428,0.020813,0.0,0.759413,0.0,6.0
416,432,13,26,0.338283,0.4312477283647186,0.75,-0.25,0.014874,0.0,0.5,0.0,0.045328,0.0,0.814952,0.0,6.4
417,433,13,27,0.041411,0.8182158051662322,1.0,-1.2,0.005738,0.0,0.5,0.1428571428571428,0.027518,0.006335,0.807696,0.0,3.5
418,434,13,28,0.118182,0.0715313712980774,-1.0,-1.0,0.0,0.0,0.0,0.0,0.065391,0.0,0.68059,0.0,7.2
434,451,14,0,0.173386,0.798694209437825,0.4,-0.6,0.0,0.0,1.0,0.0,0.13438,0.020454,0.278627,0.0,5.8
435,452,14,1,0.096,0.9302985702977992,0.0,-0.6,0.0,0.0,0.0,0.0,0.152154,0.049408,0.396445,0.0,6.0
436,453,14,2,0.066437,0.6757913437253359,0.2,-0.6,0.0,0.0,0.0,0.0,0.151698,0.035498,0.360989,0.0,6.5
437,454,14,3,0.081835,0.9537307064086596,0.25,-1.0,0.0,0.0,0.0,0.0,0.075768,0.037069,0.553683,0.0,5.75
438,455,14,4,0.086944,1.0,0.0,-0.25,0.0,0.0,0.1111111111111111,0.5,0.089144,0.0,0.42334,0.0,7.0
439,456,14,5,0.136183,0.819808916698123,1.0,-0.2,0.0,0.0,0.1111111111111111,0.5,0.097881,0.047995,0.431551,0.0,6.6
440,457,14,6,0.080247,0.9541663552249384,0.8,-1.0,0.0,0.0,0.1111111111111111,0.0,0.129371,0.019543,0.761807,0.0,6.2
441,458,14,7,0.069684,0.8932478333790379,0.6,-0.4,0.0,0.0,0.1111111111111111,0.0,0.101215,0.01378,0.607956,0.0,8.0
442,459,14,8,0.165643,0.3553459433785467,1.25,-0.25,0.0,0.0,0.1111111111111111,0.5,0.175724,0.002449,0.396476,0.0,6.5
443,460,14,9,0.009552,0.2026794788272681,1.0,-1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.19512,0.0,6.75
444,461,14,10,0.046555,0.2351189987693833,0.75,-0.25,0.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.33684,0.0,6.2
445,462,14,11,0.052006,0.0327541509414111,0.4,0.0,0.0,0.0,0.0,0.0,0.075301,0.0,0.220755,0.0,7.0
446,463,14,12,0.063488,0.0592829576507296,1.0,-1.0,0.0,0.0,0.0,0.0,0.091979,0.0,0.20614,0.0,7.333333
447,464,14,13,0.069387,0.1803604473262955,1.0,-0.5,0.0,0.0,0.0,0.0,0.019633,0.0,0.157628,0.0,7.5
448,465,14,14,0.003819,0.0233780886147374,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117994,0.0,7.4
449,466,14,15,0.016678,0.1129523494251164,0.6,-1.6,0.002026,0.0,0.0,0.0,0.053355,0.0,0.508449,0.0,7.4
450,467,14,16,0.029015,0.0960378396399416,1.0,-1.0,0.0,0.0,0.1111111111111111,0.0,0.08681,0.0,5.351451,0.0,7.0
451,468,14,17,0.008827,0.0418365628074349,1.0,-0.2,0.0,0.0,0.0,0.5,0.243373,0.0,0.193739,0.0,6.8
452,469,14,18,0.039592,0.0344244541457108,0.8,-0.2,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.149014,0.0,8.0
453,470,14,19,0.117087,0.0834917510357576,1.0,0.333333,0.0,0.0,0.0,0.0,0.011885,0.0,0.151661,0.0,6.666667
454,471,14,20,0.052011,0.0643462426320831,1.0,-0.333333,0.0,0.0,0.0,0.0,0.034613,0.0,0.022306,0.0,7.75
455,472,14,21,0.026138,0.0420325324909854,1.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.120125,0.0,0.034718,0.0,7.5
456,474,14,23,0.0,0.0022594285896704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
457,475,14,24,0.006667,0.0249164278257579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122668,0.0,6.0
458,476,14,25,0.001808,0.0244621552001188,0.333333,-1.0,0.0,0.0,0.0,0.0,0.048123,0.0,0.162982,0.0,6.0
459,477,14,26,0.05852,0.0564789493027248,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017679,0.0,6.2
460,478,14,27,0.05316,0.060920041941231,0.4,0.0,0.096758,0.0,0.0,0.5,0.022681,0.0,0.062903,0.0,6.5
461,479,14,28,0.020833,0.0081113053077006,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36749,0.0,6.75
476,497,15,0,0.069224,0.1657252358694391,0.8,0.2,0.00367,0.0,0.238095238095238,0.0,0.0,0.0,0.238038,0.0,7.0
477,498,15,1,0.071059,0.072462456111459,1.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.224516,0.0,7.0
478,499,15,2,0.144928,0.1136551152427438,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.929372,0.0,7.0
479,500,15,3,0.0,0.0659964802818849,0.8,1.0,0.065721,0.0,0.0,0.0,0.0,0.0,0.116986,0.0,7.0
480,501,15,4,0.00431,0.2919572580956465,1.0,0.8,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.616097,0.0,7.2
481,502,15,5,0.226852,1.0,0.8,1.4,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.778126,0.0,7.0
482,503,15,6,0.0,9.33583609370347e-05,1.0,1.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,7.2
483,504,15,7,0.042063,0.3199130353369303,1.0,1.2,0.0,0.0,0.3809523809523809,0.0,0.0,0.0,0.656534,0.0,7.0
484,505,15,8,0.325952,0.0393442848293561,0.8,-1.2,0.046425,0.0,0.4761904761904761,0.0,0.254815,0.0,0.01549,0.0,7.4
485,506,15,9,0.252877,0.21633779423622,1.0,-0.8,0.0,0.0,0.238095238095238,0.0,0.145695,0.0,0.304477,0.0,7.2
486,507,15,10,0.0,0.0,1.0,0.2,0.0,0.0,0.5714285714285714,0.5833333333333334,0.0,0.0,0.0,0.0,7.2
487,508,15,11,0.271825,0.1555679674441143,1.0,0.6,0.0,0.0,0.0476190476190476,0.3333333333333333,0.0,0.0,0.954493,0.0,7.2
488,509,15,12,0.189484,0.3357075725827322,1.0,0.8,0.005456,0.0,0.3333333333333333,0.0833333333333333,0.0085,0.0,0.793075,0.0,7.2
489,510,15,13,0.0,0.0,1.0,0.6,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,7.2
490,511,15,14,0.16338,0.1495619128904985,1.0,0.6,0.0,0.0,0.0952380952380952,0.0,0.319128,0.0,0.458954,0.0,7.8
491,512,15,15,0.138158,0.0051355181490341,1.0,1.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,6.2
492,513,15,16,0.006579,0.0856282078216985,0.0,-0.2,0.0,0.0,0.238095238095238,0.0833333333333333,0.0,0.0,0.467804,0.0,6.8
493,514,15,17,0.106758,0.1045755094556814,0.4,0.4,0.0,0.0,0.1904761904761904,0.0833333333333333,0.0,0.0,0.870866,0.0,6.8
494,515,15,18,0.0,0.0,0.6,0.2,0.0,0.0,0.0476190476190476,0.25,0.0,0.0,0.0,0.0,7.0
495,516,15,19,0.008772,0.0,1.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,7.2
496,517,15,20,0.007895,0.1309981484189798,1.0,0.4,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.749889,0.0,7.0
497,518,15,21,0.035714,0.160644884024595,0.8,0.4,0.0,0.0,0.0476190476190476,0.0,0.538097,0.0,0.052141,0.0,7.4
498,519,15,22,0.097098,0.4374289835754815,1.0,1.0,0.0,0.0,0.238095238095238,0.0833333333333333,0.0,0.191518,0.53937,0.0,7.0
499,520,15,23,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.1666666666666666,0.0,0.0,0.0,0.0,7.0
500,521,15,24,0.084877,0.5852482070618221,1.0,1.0,0.054558,0.0,0.0476190476190476,0.0,0.037715,0.0,0.686134,0.0,7.0
501,522,15,25,0.0,0.0,1.0,-0.2,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,7.0
502,523,15,26,0.1239,0.5681122999171924,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.626465,0.0,6.4
503,524,15,27,0.091146,0.4727841181813355,0.0,0.0,0.00429,0.0,0.0952380952380952,0.0,0.027081,0.0,0.617924,0.0,6.0
504,525,15,28,0.260514,0.2879254701791622,0.0,-0.4,0.228944,0.0,0.0,0.0,0.0,0.255539,0.255455,0.0,7.0
505,526,15,29,0.03125,0.0914329962984891,0.8,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.033302,0.0,7.0
506,527,15,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
523,546,16,0,0.06056,0.0329724190840726,1.0,1.0,0.0,0.0,0.25,0.0,0.43925,0.017686,0.436124,0.0,6.5
524,547,16,1,0.06677,0.1337020367103906,0.75,0.5,0.0,0.0,0.375,0.1333333333333333,0.013335,0.080847,0.163975,0.0,7.0
525,548,16,2,0.068452,0.0840247148253785,1.0,0.0,0.0,0.0,0.75,0.2,0.263389,0.249544,0.281536,0.0,6.4
526,549,16,3,0.107313,0.0530993710703464,0.8,0.0,0.0,0.0,0.0,0.0,0.177938,0.0,0.485366,0.0,6.0
527,550,16,4,0.087166,0.1172347408672862,0.6,0.6,0.0,0.0,0.0,0.0666666666666666,0.158875,0.04996,0.360694,0.0,5.6
528,551,16,5,0.090625,0.2921979083184183,0.25,0.2,0.0,0.0,0.0,0.0666666666666666,0.087662,0.023827,0.112672,0.0,6.0
529,552,16,6,0.295099,0.1843952613722808,0.25,0.0,0.0,0.0,0.125,1.0,0.0,2.097004,0.0,0.0,6.5
530,553,16,7,0.087469,0.0600534812311325,0.75,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.76674,0.0,6.0
531,554,16,8,0.252504,0.0474427290882741,0.5,-0.5,0.0,0.0,0.25,0.1333333333333333,0.229109,0.0,0.378148,0.0,5.4
532,555,16,9,0.052733,0.0997828916743632,1.0,0.4,0.0,0.0,0.5,0.0,0.0,1.715899,0.116429,0.0,6.0
533,556,16,10,0.13474,0.0085368455050408,0.333333,-0.25,0.0,0.0,0.375,0.4666666666666667,0.0,0.0,0.719148,0.0,5.8
534,557,16,11,0.313439,0.1704608973445398,0.6,-0.4,0.0,0.0,0.0,0.0666666666666666,0.032804,0.0,0.132258,0.0,6.4
535,558,16,12,0.030474,1.0,1.0,-0.2,0.0,0.0,0.5,0.0,8.4e-05,0.0,0.012234,0.0,6.25
536,559,16,13,0.012361,0.0160585979940142,0.333333,-0.5,0.0,0.0,0.0,0.0,0.29792,0.007304,2.083216,0.0,6.2
537,560,16,14,0.144071,0.5713949911435303,0.8,-0.2,0.0,0.0,0.5,0.2666666666666666,0.061116,0.448678,0.340127,0.0,7.0
538,561,16,15,0.087489,0.0234096066320798,1.0,0.0,0.0,0.0,0.125,0.0,0.099335,0.701826,1.184325,0.0,6.75
539,562,16,16,0.199877,0.1857642198625535,1.0,-0.666667,0.0,0.0,0.0,0.0,0.077136,0.090118,0.314668,0.003251,7.0
540,563,16,17,0.086417,0.256116586122458,1.0,-0.2,0.0,0.0,0.0,0.0666666666666666,0.05419,0.02317,0.184288,0.0,6.4
541,564,16,18,0.039897,0.0008415728423807,0.666667,0.5,0.0,0.0,1.0,0.0666666666666666,0.0,0.0,0.0,0.0,7.2
542,565,16,19,0.240157,0.3692072025216414,1.0,-0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.00285,0.0,6.6
543,566,16,20,0.129389,0.1260584730594891,1.0,0.2,0.0,0.149565,0.375,0.0666666666666666,0.204049,0.103744,0.303902,0.0,7.0
544,567,16,21,0.039574,0.0415156269954819,1.0,1.0,0.0,0.0,0.0,0.0,0.305648,0.0,1.173998,0.0,7.0
545,568,16,22,0.0,0.0022477803299381,1.0,1.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.4
546,569,16,23,0.045455,0.0129933062857798,0.5,0.0,0.0,0.0,0.125,0.1333333333333333,0.412416,0.0,0.026798,0.0,7.0
547,570,16,24,0.034144,0.0234179356004168,1.0,0.8,0.0,0.0,0.5,0.0,0.028196,0.0,0.404911,0.0,6.6
548,571,16,25,0.05,0.0004782215986806,0.5,0.6,0.0,0.0,0.125,0.1333333333333333,8.506531,0.0,12.856313,0.0,7.25
549,572,16,26,0.137977,0.0816038771578968,1.0,1.25,0.0,0.0,0.25,0.2666666666666666,0.128322,0.0,0.45036,0.0,7.0
550,573,16,27,0.146445,0.051559668729166,1.0,-0.6,0.0,0.0,0.375,0.0,0.031722,0.0,0.34626,0.0,6.8
551,574,16,28,0.009735,0.2463072592280342,1.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.088046,0.525144,0.271109,0.0,7.2
567,592,17,0,0.167974,0.4373736702842925,1.0,0.8,0.009411,0.0,0.0,0.0,0.311355,0.266966,1.333487,0.0,7.4
568,593,17,1,0.19277,0.5001296182700493,0.8,0.4,0.0,0.0,0.0,0.0,0.226786,0.278748,1.668441,0.0,7.4
569,594,17,2,0.070093,0.4579027818430142,0.8,0.8,0.0,0.0,0.0,0.3333333333333333,0.283936,0.391969,0.513317,0.0,7.0
570,595,17,3,0.169409,1.0,0.666667,0.666667,0.0,0.0,0.5,0.0,0.106662,0.060394,0.202751,0.0,7.5
571,596,17,4,0.062023,0.2926231567260797,1.0,0.5,0.076991,0.0,0.0,0.0,0.392767,0.512176,0.3685,0.0,7.2
572,597,17,5,0.068537,0.5922217712377453,0.8,0.2,0.0,0.0,0.25,0.0,0.207523,0.433645,0.241113,0.0,7.2
573,598,17,6,0.090633,0.4872817331377781,0.6,0.4,0.0,0.0,0.0,0.0,0.257592,0.349588,0.839492,0.0,7.2
574,599,17,7,0.251037,0.7888528527837713,1.0,0.6,0.003194,0.0,0.125,0.0,0.123158,0.083881,0.418172,0.0,6.8
575,600,17,8,0.209288,0.4803801399006436,0.6,0.6,0.0,0.0,1.0,0.3333333333333333,0.441103,0.292609,0.244803,0.0,8.0
576,601,17,9,0.008333,0.0494827778461397,1.0,1.0,0.0,0.0,0.0,0.0,0.190155,0.0,0.518907,0.0,7.25
577,602,17,10,0.097986,0.4881636721756556,1.0,0.5,0.0,0.0,0.0,0.0,0.474701,0.159722,0.260834,0.0,7.4
578,603,17,11,0.146776,0.471829103837677,1.0,0.6,0.140013,0.0,0.5,0.6666666666666666,0.197323,0.374288,0.715139,0.0,7.5
579,604,17,12,0.090177,0.6191688860138757,0.75,0.25,0.022534,0.0,0.125,0.0,0.197196,0.232118,0.106242,0.0,7.2
